6.3889e-08,-0.139,0.95675,0.14702,-0.56724,0.5315,72.244,58.003,7.2218,8.7891,1.0325
6.5633e-08,-0.14802,0.95964,0.13839,-0.56628,0.53093,72.26,58.498,7.255,8.8245,1.0242
6.7425e-08,-0.15909,0.96246,0.13032,-0.5651,0.53037,72.275,59,7.2883,8.8604,1.016
6.9266e-08,-0.17137,0.96459,0.12398,-0.56458,0.52983,72.291,59.511,7.3215,8.8967,1.008
7.1156e-08,0.0024252,0.9683,0.1184,-0.56368,0.5293,72.306,60.03,7.3548,8.9334,1.0001
7.3097e-08,0.17379,0.97088,0.1101,-0.56326,0.5288,72.322,60.557,7.3881,8.9705,0.99241
7.5088e-08,0.15963,0.97282,0.10308,-0.56196,0.52831,72.337,61.093,7.4215,9.0079,0.98486
7.7132e-08,0.14156,0.97634,0.094823,-0.5607,0.52784,72.353,61.637,7.4548,9.0457,0.97745
7.9227e-08,-0.056124,0.97961,0.088109,-0.55979,0.52738,72.368,62.19,7.4882,9.0839,0.9702
8.1375e-08,-0.069287,0.98209,0.082196,-0.55873,0.52695,72.383,62.751,7.5216,9.1223,0.96311
8.3577e-08,-0.082985,0.98424,0.077587,-0.55827,0.52653,72.399,63.32,7.5549,9.1612,0.95617
8.5832e-08,-0.27913,0.98821,0.072966,-0.5562,0.52614,72.414,63.898,7.5883,9.2003,0.94939
8.8142e-08,0.080663,0.9925,0.068992,-0.55534,0.52576,72.43,64.484,7.6216,9.2397,0.94276
9.0506e-08,0.069094,0.99536,0.065522,-0.55448,0.52541,72.445,65.078,7.655,9.2795,0.93629
9.2926e-08,0.059166,0.99759,0.060897,-0.55336,0.52507,72.461,65.681,7.6883,9.3195,0.92998
9.5401e-08,0.04931,1.0007,0.057005,-0.55251,0.52476,72.476,66.292,7.7216,9.3598,0.92383
9.7931e-08,0.22499,1.0028,0.052728,-0.55066,0.52447,72.492,66.911,7.7548,9.4004,0.91783
1.0052e-07,0.21884,1.0046,0.048416,-0.54936,0.5242,72.507,67.539,7.788,9.4412,0.91199
1.0316e-07,0.21306,1.0068,0.04359,-0.54764,0.52395,72.523,68.175,7.8212,9.4823,0.9063
1.0586e-07,0.20515,1.0087,0.039287,-0.54692,0.52373,72.538,68.819,7.8543,9.5235,0.90078
1.0862e-07,0.19825,1.01,0.034342,-0.54577,0.52353,72.554,69.472,7.8874,9.565,0.89541
1.1143e-07,0.37788,1.011,0.030262,-0.54464,0.52335,72.569,70.133,7.9204,9.6067,0.8902
1.143e-07,0.3719,1.0126,0.02616,-0.54346,0.52319,72.585,70.802,7.9534,9.6486,0.88514
1.1722e-07,0.36628,1.0145,0.021195,-0.54173,0.52306,72.6,71.479,7.9863,9.6907,0.88025
1.202e-07,0.35983,1.0156,0.015439,-0.54044,0.52295,72.616,72.164,8.0191,9.7329,0.87551
1.2324e-07,0.16814,1.0163,0.010558,-0.53958,0.52287,72.631,72.857,8.0518,9.7752,0.87092
1.2633e-07,0.16125,1.0177,0.0056075,-0.53761,0.52281,72.647,73.557,8.0844,9.8177,0.8665
1.2948e-07,0.15353,1.018,0.001618,-0.53608,0.52277,72.662,74.266,8.117,9.8604,0.86223
1.3268e-07,0.14672,1.02,-0.00076588,-0.53512,0.52275,72.677,74.983,8.1494,9.9031,0.85811
1.3594e-07,0.1361,1.0205,-0.0038781,-0.53473,0.52276,72.693,75.707,8.1818,9.9459,0.85415
1.3925e-07,0.12585,1.022,-0.0066849,-0.53329,0.5228,72.708,76.439,8.214,9.9888,0.85035
1.4261e-07,0.1176,1.0232,-0.0080995,-0.53209,0.52286,72.724,77.178,8.2462,10.032,0.8467
1.4603e-07,0.10539,1.0245,-0.010024,-0.53113,0.52294,72.739,77.925,8.2782,10.075,0.84321
1.4949e-07,0.091603,1.0252,-0.0091098,-0.53002,0.52304,72.755,78.68,8.3101,10.118,0.83987
1.5301e-07,0.079782,1.0267,-0.0083979,-0.52873,0.52317,72.77,79.441,8.3419,10.161,0.83669
1.5658e-07,0.25334,1.027,-0.0028452,-0.52782,0.52332,72.786,80.21,8.3735,10.204,0.83366
1.602e-07,0.24268,1.0274,0.0021588,-0.52708,0.5235,72.801,80.985,8.405,10.247,0.83079
1.6386e-07,-0.1384,1.028,0.0095901,-0.52609,0.5237,72.816,81.768,8.4363,10.29,0.82807
1.6757e-07,-0.14489,1.0287,0.019139,-0.52501,0.52392,72.832,82.557,8.4675,10.333,0.8255
1.7132e-07,-0.15142,1.0288,0.029801,-0.52416,0.52417,72.847,83.353,8.4986,10.376,0.82309
1.7512e-07,-0.158,1.029,0.042237,-0.5233,0.52443,72.863,84.155,8.5295,10.418,0.82083
1.7896e-07,-0.15966,1.0291,0.05174,-0.52237,0.52472,72.878,84.964,8.5602,10.461,0.81872
1.8285e-07,-0.16115,1.0292,0.05906,-0.5218,0.52504,72.893,85.778,8.5907,10.504,0.81676
1.8677e-07,-0.16361,1.0286,0.064833,-0.52158,0.52537,72.909,86.599,8.6211,10.546,0.81496
1.9073e-07,-0.1658,1.0305,0.069429,-0.52017,0.52573,72.924,87.426,8.6513,10.588,0.81331
1.9473e-07,-0.17457,1.0309,0.070617,-0.51993,0.52611,72.94,88.258,8.6813,10.63,0.81181
1.9876e-07,-0.17966,1.0316,0.070308,-0.51846,0.52651,72.955,89.096,8.7111,10.672,0.81046
2.0282e-07,-0.0044752,1.0328,0.068211,-0.51802,0.52693,72.97,89.939,8.7407,10.714,0.80926
2.0692e-07,-0.010197,1.0329,0.063587,-0.51765,0.52736,72.986,90.786,8.7702,10.756,0.80822
2.1104e-07,-0.015989,1.033,0.058143,-0.51625,0.52782,73.001,91.639,8.7994,10.797,0.80732
2.1519e-07,-0.017364,1.0333,0.051105,-0.51535,0.5283,73.016,92.497,8.8284,10.838,0.80658
2.1937e-07,-0.205,1.0331,0.044248,-0.51522,0.5288,73.032,93.358,8.8572,10.879,0.80598
2.2357e-07,-0.2078,1.032,0.0356,-0.51494,0.52932,73.047,94.224,8.8858,10.92,0.80554
2.2779e-07,-0.20879,1.0322,0.028336,-0.51429,0.52985,73.063,95.094,8.9141,10.96,0.80524
2.3203e-07,-0.39174,1.0315,0.020901,-0.5128,0.5304,73.078,95.968,8.9422,11,0.8051
2.3629e-07,-0.20451,1.032,0.012633,-0.51134,0.53097,73.093,96.845,8.9701,11.039,0.80511
2.4056e-07,-0.19977,1.0315,0.0050063,-0.50969,0.53155,73.109,97.725,8.9978,11.079,0.80526
2.4485e-07,-0.19455,1.0314,-0.0026099,-0.50794,0.53215,73.124,98.608,9.0252,11.118,0.80557
2.4915e-07,-0.18593,1.0309,-0.0089808,-0.50642,0.53277,73.139,99.494,9.0523,11.156,0.80603
2.5345e-07,-0.17469,1.031,-0.016526,-0.50515,0.5334,73.154,100.38,9.0793,11.194,0.80663
2.5776e-07,-0.16155,1.0309,-0.024125,-0.5037,0.53404,73.17,101.27,9.1059,11.232,0.80739
2.6208e-07,-0.14806,1.0313,-0.0313,-0.50291,0.5347,73.185,102.16,9.1323,11.27,0.8083
2.664e-07,-0.13143,1.0319,-0.037636,-0.50179,0.53537,73.2,103.06,9.1585,11.307,0.80935
2.7071e-07,-0.11493,1.0322,-0.042833,-0.50076,0.53605,73.216,103.95,9.1843,11.343,0.81056
2.7503e-07,0.087897,1.0326,-0.047274,-0.49963,0.53674,73.231,104.85,9.2099,11.379,0.81192
2.7934e-07,0.10542,1.0329,-0.050718,-0.4987,0.53744,73.246,105.74,9.2353,11.415,0.81342
2.8364e-07,0.12198,1.033,-0.054595,-0.49784,0.53815,73.261,106.64,9.2603,11.45,0.81508
2.8793e-07,0.1391,1.0342,-0.05858,-0.49666,0.53887,73.277,107.53,9.2851,11.485,0.81688
2.9221e-07,0.15831,1.0354,-0.06097,-0.49591,0.5396,73.292,108.43,9.3096,11.519,0.81884
2.9647e-07,0.17833,1.036,-0.063491,-0.49501,0.54033,73.307,109.32,9.3338,11.552,0.82095
3.0072e-07,0.19965,1.037,-0.066394,-0.49431,0.54107,73.322,110.21,9.3578,11.586,0.82321
3.0495e-07,0.21981,1.038,-0.069431,-0.49331,0.54182,73.338,111.11,9.3814,11.618,0.82561
3.0916e-07,0.2427,1.0391,-0.071532,-0.49215,0.54257,73.353,111.99,9.4047,11.65,0.82817
3.1335e-07,0.26448,1.0415,-0.072853,-0.49176,0.54332,73.368,112.88,9.4278,11.681,0.83088
3.1751e-07,0.28647,1.0439,-0.074124,-0.4916,0.54408,73.383,113.76,9.4505,11.712,0.83374
3.2165e-07,0.30784,1.0454,-0.075005,-0.49154,0.54484,73.398,114.65,9.473,11.742,0.83675
3.2575e-07,0.33065,1.0466,-0.076066,-0.49041,0.5456,73.414,115.52,9.4951,11.772,0.83992
3.2983e-07,0.16821,1.0474,-0.077042,-0.48934,0.54637,73.429,116.39,9.5169,11.801,0.84323
3.3387e-07,0.18972,1.0489,-0.077614,-0.48868,0.54713,73.444,117.26,9.5385,11.83,0.8467
3.3787e-07,0.20979,1.0513,-0.076467,-0.48769,0.54789,73.459,118.13,9.5597,11.857,0.85031
3.4184e-07,0.042575,1.0529,-0.075949,-0.48667,0.54864,73.474,118.99,9.5806,11.884,0.85408
3.4576e-07,-0.12882,1.0548,-0.073445,-0.48535,0.5494,73.489,119.84,9.6012,11.911,0.858
3.4965e-07,-0.30214,1.056,-0.072326,-0.48433,0.55015,73.505,120.68,9.6215,11.937,0.86208
3.5349e-07,-0.29383,1.058,-0.072436,-0.48326,0.55089,73.52,121.52,9.6414,11.962,0.8663
3.5729e-07,-0.28748,1.0595,-0.073609,-0.48184,0.55163,73.535,122.36,9.6611,11.986,0.87068
3.6104e-07,-0.28358,1.0605,-0.07479,-0.48123,0.55236,73.55,123.18,9.6804,12.01,0.87521
3.6475e-07,-0.09696,1.0611,-0.076277,-0.48022,0.55309,73.565,124,9.6995,12.033,0.87989
3.684e-07,-0.094188,1.0623,-0.079024,-0.47877,0.5538,73.58,124.81,9.7182,12.056,0.88472
3.72e-07,0.089974,1.0632,-0.081889,-0.47736,0.55451,73.595,125.61,9.7366,12.077,0.88971
3.7555e-07,0.27132,1.0642,-0.085138,-0.47581,0.5552,73.61,126.4,9.7546,12.098,0.89484
3.7904e-07,0.26753,1.0649,-0.088106,-0.47477,0.55589,73.625,127.18,9.7724,12.118,0.90013
3.8248e-07,0.26233,1.0663,-0.091838,-0.47375,0.55656,73.64,127.96,9.7898,12.138,0.90558
3.8586e-07,0.069946,1.0675,-0.094361,-0.47217,0.55722,73.656,128.72,9.807,12.157,0.91117
3.8918e-07,0.062513,1.0688,-0.096332,-0.4715,0.55786,73.671,129.47,9.8238,12.175,0.91692
3.9244e-07,-0.13102,1.0704,-0.097233,-0.47013,0.55849,73.686,130.21,9.8403,12.192,0.92282
3.9563e-07,-0.13969,1.0716,-0.098231,-0.46928,0.5591,73.701,130.93,9.8565,12.209,0.92887
3.9876e-07,-0.15032,1.0715,-0.098789,-0.46824,0.5597,73.716,131.65,9.8724,12.225,0.93507
4.0183e-07,0.021843,1.0727,-0.098496,-0.46759,0.56028,73.731,132.35,9.8879,12.24,0.94142
4.0483e-07,0.0088231,1.0723,-0.097913,-0.46538,0.56084,73.746,133.04,9.9032,12.254,0.94792
4.0777e-07,-0.0048807,1.0731,-0.097773,-0.4651,0.56138,73.761,133.71,9.9182,12.268,0.95457
4.1063e-07,-0.02025,1.0731,-0.098217,-0.46396,0.5619,73.776,134.38,9.9328,12.281,0.96138
4.1343e-07,-0.035768,1.0725,-0.097194,-0.46307,0.5624,73.791,135.02,9.9472,12.293,0.96833
4.1616e-07,0.13339,1.0729,-0.096608,-0.4623,0.56288,73.806,135.65,9.9612,12.305,0.97543
4.1881e-07,0.11696,1.0718,-0.096435,-0.46086,0.56334,73.821,136.27,9.975,12.315,0.98268
4.2139e-07,0.2846,1.0677,-0.094839,-0.45937,0.56378,73.835,136.87,9.9885,12.325,0.99007
4.2389e-07,0.26759,1.0704,-0.094062,-0.45805,0.56419,73.85,137.46,10.002,12.335,0.99761
4.2632e-07,0.24942,1.0755,-0.094208,-0.4583,0.56458,73.865,138.02,10.015,12.343,1.0053
4.2868e-07,0.41627,1.0779,-0.093345,-0.45706,0.56494,73.88,138.57,10.027,12.351,1.0131
4.3096e-07,0.58529,1.0787,-0.092855,-0.45629,0.56528,73.895,139.11,10.039,12.358,1.0211
4.3316e-07,0.56973,1.0775,-0.091179,-0.45502,0.56559,73.91,139.62,10.052,12.364,1.0292
4.3528e-07,0.55359,1.0764,-0.08959,-0.45447,0.56588,73.925,140.12,10.063,12.37,1.0375
4.3732e-07,0.53986,1.0753,-0.087976,-0.45303,0.56614,73.94,140.6,10.075,12.374,1.0459
4.3928e-07,0.52793,1.0681,-0.085424,-0.45178,0.56637,73.955,141.06,10.086,12.379,1.0544
4.4115e-07,0.51873,1.0651,-0.082609,-0.45034,0.56658,73.969,141.5,10.097,12.382,1.0631
4.4295e-07,0.32485,1.0631,-0.079036,-0.44929,0.56675,73.984,141.92,10.108,12.385,1.0719
4.4466e-07,0.31528,1.0613,-0.075588,-0.44838,0.5669,73.999,142.32,10.118,12.387,1.0809
4.4628e-07,0.31,1.0602,-0.071541,-0.44733,0.56702,74.014,142.7,10.129,12.388,1.09
4.4783e-07,0.30324,1.057,-0.06728,-0.44674,0.56711,74.029,143.06,10.139,12.388,1.0992
4.4928e-07,0.29868,1.0545,-0.062856,-0.44552,0.56717,74.044,143.4,10.148,12.388,1.1085
4.5065e-07,0.2971,1.051,-0.058711,-0.44429,0.56721,74.058,143.72,10.158,12.387,1.118
4.5193e-07,0.29488,1.0485,-0.054595,-0.44331,0.56721,74.073,144.02,10.167,12.386,1.1276
4.5312e-07,0.29409,1.0466,-0.051461,-0.44231,0.56718,74.088,144.3,10.176,12.383,1.1373
4.5422e-07,0.29375,1.0432,-0.04956,-0.44171,0.56712,74.103,144.55,10.185,12.381,1.1472
4.5523e-07,0.29185,1.0399,-0.046995,-0.44004,0.56704,74.117,144.78,10.194,12.377,1.1572
4.5616e-07,0.28923,1.0364,-0.044536,-0.43897,0.56692,74.132,144.99,10.203,12.373,1.1672
4.5698e-07,0.28602,1.0321,-0.042288,-0.43788,0.56677,74.147,145.18,10.211,12.368,1.1774
4.5772e-07,0.28244,1.0312,-0.038192,-0.43731,0.5666,74.162,145.34,10.219,12.362,1.1877
4.5836e-07,0.27874,1.0294,-0.03473,-0.43647,0.56639,74.176,145.48,10.227,12.356,1.1982
4.5891e-07,0.27509,1.0276,-0.03038,-0.43575,0.56615,74.191,145.6,10.235,12.349,1.2087
4.5937e-07,0.27193,1.0233,-0.025138,-0.4337,0.56588,74.206,145.7,10.243,12.342,1.2193
4.5973e-07,0.26835,1.0231,-0.018961,-0.43332,0.56559,74.22,145.77,10.25,12.334,1.23
4.5999e-07,0.26534,1.023,-0.01258,-0.43276,0.56526,74.235,145.82,10.258,12.325,1.2408
4.6015e-07,0.26342,1.023,-0.0049007,-0.43219,0.56491,74.25,145.84,10.265,12.316,1.2517
4.6022e-07,0.26095,1.023,0.0025857,-0.43196,0.56453,74.264,145.84,10.272,12.306,1.2628
4.6019e-07,-0.11106,1.0232,0.010292,-0.43158,0.56412,74.279,145.82,10.279,12.296,1.2738
4.6006e-07,-0.11095,1.0238,0.016451,-0.43103,0.56368,74.294,145.77,10.286,12.285,1.285
4.5984e-07,-0.29761,1.0264,0.021655,-0.4325,0.56321,74.308,145.7,10.293,12.274,1.2963
4.5951e-07,-0.29809,1.0265,0.025266,-0.43113,0.56272,74.323,145.61,10.299,12.262,1.3076
4.5908e-07,-0.29476,1.0265,0.02655,-0.43102,0.5622,74.337,145.49,10.306,12.249,1.319
4.5855e-07,-0.29156,1.0261,0.026473,-0.42907,0.56165,74.352,145.35,10.313,12.236,1.3304
4.5792e-07,-0.28809,1.0262,0.023254,-0.42952,0.56108,74.366,145.19,10.319,12.222,1.3419
4.5719e-07,-0.097541,1.0271,0.018488,-0.42819,0.56048,74.381,145,10.325,12.208,1.3535
4.5635e-07,-0.091305,1.0273,0.01314,-0.42817,0.55986,74.396,144.79,10.332,12.193,1.3651
4.5542e-07,0.10093,1.0279,0.0080958,-0.42751,0.55922,74.41,144.55,10.338,12.178,1.3768
4.5438e-07,0.2955,1.0282,0.0011837,-0.42628,0.55855,74.425,144.29,10.344,12.163,1.3885
4.5324e-07,0.30542,1.0291,-0.0053349,-0.4257,0.55786,74.439,144.01,10.351,12.146,1.4003
4.5199e-07,0.31486,1.0304,-0.011453,-0.42498,0.55715,74.454,143.71,10.357,12.13,1.4121
4.5064e-07,0.32391,1.032,-0.017921,-0.42421,0.55642,74.468,143.38,10.363,12.113,1.4239
4.4919e-07,0.33333,1.0335,-0.024394,-0.42323,0.55567,74.483,143.03,10.37,12.095,1.4358
4.4763e-07,0.3441,1.0358,-0.031112,-0.42263,0.5549,74.497,142.66,10.376,12.078,1.4476
4.4597e-07,0.35563,1.0383,-0.037545,-0.42206,0.55411,74.511,142.26,10.382,12.059,1.4595
4.4421e-07,0.36826,1.0404,-0.045031,-0.42149,0.55331,74.526,141.84,10.389,12.04,1.4714
