PC1,PC2,label
-1.4960776455634344,1.4518422824189368,RMANLOS
-1.4502391810589106,1.4680574277043683,RMANLOS
-1.3853696507907112,1.3952535719817412,RMANLOS
-1.4533274994678447,1.3673259272508114,RMANLOS
-1.4922007186236148,1.4409688289379374,RMANLOS
-1.4238948066616437,1.5048226600946557,RMANLOS
-1.4346003645366154,1.4035176289436355,RMANLOS
-1.3777028113353968,1.5286314630517133,RMANLOS
-1.3784413560000055,1.4568838663421932,RMANLOS
-1.3891393898789628,1.498217168898392,RMANLOS
-1.3610969490771905,1.422485749410643,RMANLOS
-1.3553027465445862,1.5150110382915802,RMANLOS
-1.3578735850176409,1.5168795190311128,RMANLOS
-1.414102260031246,1.359748521808674,RMANLOS
-1.4834887862094972,1.4926133453168189,RMANLOS
-1.3011552282399925,1.192197152847482,RMANLOS
-1.3717872956595878,1.422043548658373,RMANLOS
-1.331518647173673,1.4957075370707227,RMANLOS
-1.4358937469095394,1.4844512412324553,RMANLOS
-1.3064697378326724,1.3150564548142887,RMANLOS
-1.218960888244819,1.34763024395,RMANLOS
-1.4569939313181939,1.3845227142054355,RMANLOS
-1.3859270085815703,1.3727999516908065,RMANLOS
-1.3102304365959632,1.4737456125357118,RMANLOS
-1.2876190188227037,1.503539679117904,RMANLOS
-1.3448023991409397,1.3851390300438526,RMANLOS
-1.248754331546132,1.5531674532152724,RMANLOS
-1.3842745212319059,1.5491687825203846,RMANLOS
-1.4146843201282955,1.3735347879639879,RMANLOS
-1.2301327465679124,1.218842914724179,RMANLOS
-1.4121013538567853,1.2357675914540365,RMANLOS
-1.4177602190935665,1.3841840714640707,RMANLOS
-1.4206393659899308,1.277078755661078,RMANLOS
-1.4250667596065612,1.2866503618764542,RMANLOS
-1.4169719019999658,1.3752314167211221,RMANLOS
-1.4093181911726262,1.3346420280505684,RMANLOS
-1.337561370111803,1.3591680858492903,RMANLOS
-1.4140289026343789,1.334013430232449,RMANLOS
-1.261366895738605,1.3564535370277275,RMANLOS
-1.4101121823107474,1.348781017276101,RMANLOS
-1.3623813189525813,1.4231148754411231,RMANLOS
-1.3250401678790606,1.3417551738221567,RMANLOS
-1.3295423193740468,1.2922333289731545,RMANLOS
-1.3881857311808539,1.305040552951512,RMANLOS
-1.349923875076065,1.187655559429592,RMANLOS
-1.1690908234682984,1.196165699923142,RMANLOS
-1.2847401774885123,1.2056598696455532,RMANLOS
-1.3673726851252967,1.3061075118068743,RMANLOS
-1.488439662909357,1.3528357173940284,RMANLOS
-1.2440001906072875,1.2504751485706693,RMANLOS
-1.253428089409289,1.3459744680696084,RMANLOS
-1.298978247355385,1.3765609214741286,RMANLOS
-1.2139134864865981,1.3713234460064971,RMANLOS
-1.3805829638591067,1.2392591252623033,RMANLOS
-1.3181189079997497,1.3699076592897557,RMANLOS
-1.2466486587437444,1.206817900608039,RMANLOS
-1.4514236378720524,1.2870221907825374,RMANLOS
-1.2778507297330706,1.3959602136805875,RMANLOS
-1.3480521562442571,1.2114528347379643,RMANLOS
-1.2073662364126538,1.2865583296611027,RMANLOS
-1.3389402315300083,1.2858063672275333,RMANLOS
-1.3762383717055746,1.2352049695346208,RMANLOS
-1.4270417431585298,1.2650428865426933,RMANLOS
-1.3140438752609034,1.3388207606086926,RMANLOS
-1.174824267006473,1.2355839423349966,RMANLOS
-1.244731697531084,1.3653607201462723,RMANLOS
-1.4568139826626685,1.2184566397961838,RMANLOS
-1.2605084117958227,1.451409350816616,RMANLOS
-1.4536422169605974,1.1657547357696647,RMANLOS
-1.34207328619261,1.1112421877903016,RMANLOS
-1.2825920522605596,1.2993303454978598,RMANLOS
-1.2925908084941498,1.1579027109817994,RMANLOS
-1.2378399725838232,1.1713884015843397,RMANLOS
-1.28235919488903,1.4010315985435478,RMANLOS
-1.2328692332782567,1.1394086217249177,RMANLOS
-1.2313890075682028,1.1989463894768115,RMANLOS
-1.3671007610173043,1.190842797134549,RMANLOS
-1.2077603625790452,1.2458604042317674,RMANLOS
-1.232086341591974,1.1752911546197697,RMANLOS
-1.1577128551760723,1.1892470286178678,RMANLOS
-1.2760201773293576,1.1757538623773593,RMANLOS
-1.1222427596971425,1.2338372731792069,RMANLOS
-1.2232558877503263,1.2578541374656858,RMANLOS
-1.3133126569618234,1.205881141888263,RMANLOS
-1.3096722681602548,1.2164919732599018,RMANLOS
-1.277871178354858,1.1905829476369874,RMANLOS
-1.138779816441021,1.135985452811467,RMANLOS
-1.1999586785262568,1.1781546938229261,RMANLOS
-1.3161730365721975,1.246115242883843,RMANLOS
-1.2300454313658529,1.1509132895474476,RMANLOS
-1.2583046730461105,1.0963381701739052,RMANLOS
-1.2936985926870466,1.0901247338633875,RMANLOS
-1.3024231741829397,1.2162671551203508,RMANLOS
-1.2709834152246413,1.1014138595306258,RMANLOS
-1.429652816880484,1.2944359424195293,RMANLOS
-1.2303854804275982,1.0404277347016049,RMANLOS
-1.3146833802939395,1.1896588394279126,RMANLOS
-1.2967754852769773,1.303356597414987,RMANLOS
-1.3360431451637318,1.168180652744788,RMANLOS
-1.2195504754272792,1.0730062703389451,RMANLOS
-1.3249165076786191,0.9256845199069442,RMANLOS
-1.254019689155049,1.2915464053019277,RMANLOS
-1.313778349882623,1.1214680092136144,RMANLOS
-1.2327440932879017,1.108408580251336,RMANLOS
-1.3034774029480005,1.143704800179194,RMANLOS
-1.212661072786786,1.1684920335442017,RMANLOS
-1.190819239424408,1.105714019997514,RMANLOS
-1.2533162333899888,1.1651522590033796,RMANLOS
-1.330452392617205,1.2581085984218898,RMANLOS
-1.332756283856932,0.9732850665793932,RMANLOS
-1.2225759187099496,1.2274484336849936,RMANLOS
-1.23526667045169,1.1156850168851482,RMANLOS
-1.1655688743483374,1.0812493960304934,RMANLOS
-1.18064632068537,1.0888424267488686,RMANLOS
-1.1393015621959175,1.2038174313070213,RMANLOS
-1.146726227802263,1.0131598706701275,RMANLOS
-1.2793735785119573,1.2276829771852944,RMANLOS
-1.2990570160355597,1.0780873469631906,RMANLOS
-1.3112169074676014,1.1357288647363242,RMANLOS
-1.1232782636684682,1.0031240201355465,RMANLOS
-1.2988056725553092,0.9859924051377243,RMANLOS
-1.2348892654431958,1.1415672781091866,RMANLOS
-1.2453969434608334,1.0582934521583343,RMANLOS
-1.1814783053403566,1.1788672560247253,RMANLOS
-1.1578094464205935,1.1448283945534383,RMANLOS
-1.3873484905705622,1.1105548751580387,RMANLOS
-1.1796577567057802,1.038182717118029,RMANLOS
-1.0587632827788471,1.0787203015632072,RMANLOS
-1.1679564189310796,0.928337774923667,RMANLOS
-1.1069533095236632,1.0688800802651444,RMANLOS
-1.2007064594714616,1.006588288700686,RMANLOS
-1.3127428411007118,1.2148378104748483,RMANLOS
-1.1595697799678863,1.0875244878797428,RMANLOS
-1.1935076125879447,1.045425312856565,RMANLOS
-1.2324299145507283,1.046082649027229,RMANLOS
-1.1848063297847193,1.2491010377781415,RMANLOS
-1.2792162034045076,1.1845782824836957,RMANLOS
-1.323649253482448,1.1852712692127754,RMANLOS
-1.1012010126606082,1.040908526921826,RMANLOS
-1.1795318325303534,1.0590253601249706,RMANLOS
-1.1630407355218007,1.0350937906442566,RMANLOS
-1.1840655081997329,1.0715721628368897,RMANLOS
-1.200237168143725,1.190354636734695,RMANLOS
-1.1288318152935453,1.0431814247805178,RMANLOS
-1.1893266257849047,1.067901902809296,RMANLOS
-1.218417199282819,1.0316884709929959,RMANLOS
-1.2630557136421285,1.1790693127094207,RMANLOS
-1.1725652555617685,1.1915235450513142,RMANLOS
-1.2768670926429324,1.2106950418177997,RMANLOS
-1.0466532155465236,1.1903138530191952,RMANLOS
-1.1648457348863797,1.0073182519123551,RMANLOS
-1.1880789547598276,1.084926015771288,RMANLOS
-1.2084418416481633,1.0986773153592535,RMANLOS
-1.2633116135429403,1.0934729605548537,RMANLOS
-1.3239085737471028,1.042307212087888,RMANLOS
-1.221268122711554,1.0329230771655378,RMANLOS
-1.2999020608079257,1.1002281375245908,RMANLOS
-1.338350590945668,1.1309426631780803,RMANLOS
-1.2480751373527073,0.9974694091085533,RMANLOS
-1.2108737796762752,1.1426784545363196,RMANLOS
-1.1941202581323769,0.9774140698081936,RMANLOS
-1.1302853129615622,0.9337497028576349,RMANLOS
-1.2020061258248131,1.1220507766592553,RMANLOS
-1.2253870086787535,0.9575200273699842,RMANLOS
-1.2430107558029855,1.106518945300503,RMANLOS
-1.1154243427895745,0.8936115809848989,RMANLOS
-1.058801460523192,1.0652626404263466,RMANLOS
-1.1846664014511927,0.8927758296074618,RMANLOS
-1.1509493126647934,1.039357622086042,RMANLOS
-1.2019273791513414,0.9986039622932446,RMANLOS
-1.2295695411163639,1.0566609036745276,RMANLOS
-1.1978611041805893,0.9935228558349711,RMANLOS
-1.1912113995402955,0.870119752470955,RMANLOS
-1.1245713186776616,1.0915506109688462,RMANLOS
-1.20513138828327,0.9678682231103939,RMANLOS
-1.1917385658797617,0.9585707877167161,RMANLOS
-1.2722157374175984,1.0845703618701235,RMANLOS
-1.2716232288603566,0.9817856891091346,RMANLOS
-1.1301337277700214,1.061051935600158,RMANLOS
-1.1397112172809414,1.044088953968227,RMANLOS
-1.1509876842905251,1.194770289837006,RMANLOS
-1.2525064195210167,0.9677184751165253,RMANLOS
-1.1769247094592679,0.8932258980211911,RMANLOS
-1.2297364524603647,1.099544232178292,RMANLOS
-1.121143246566245,0.9191423026051408,RMANLOS
-1.195318868170613,1.1364831804521511,RMANLOS
-1.0996418183922942,1.1158120919103567,RMANLOS
-1.1688399662730318,1.1433417068429739,RMANLOS
-1.2271335201079012,1.0111513149106415,RMANLOS
-1.1606927859962834,1.0662796129230847,RMANLOS
-1.1923384811996687,1.0064471834851567,RMANLOS
-1.0869153428053355,1.015523931810521,RMANLOS
-1.1672619533621607,1.076015079323724,RMANLOS
-1.1512320326470333,0.9607151802070517,RMANLOS
-1.1397030457310153,0.9206859777775097,RMANLOS
-1.1501813891981683,1.076760841633567,RMANLOS
-1.2348118131929444,1.0282200283632226,RMANLOS
-1.1470776304405839,0.8360176598866296,RMANLOS
-1.1790826889344017,1.0224939988301163,RMANLOS
-1.0314328722236914,1.029638167674253,RMANLOS
-1.0589457658345491,1.034489166446694,RMANLOS
-1.12543979423302,1.073728436455813,RMANLOS
-1.145921852982998,0.9054326668168907,RMANLOS
-1.2221150207570717,0.9205294040209903,RMANLOS
-1.130170590125285,1.0542060392827226,RMANLOS
-1.0477020706182392,1.050423740103355,RMANLOS
-1.1811102327154612,0.9986301736217034,RMANLOS
-1.1435204899812508,0.991867153257908,RMANLOS
-1.1740166026495067,1.0077381559898146,RMANLOS
-1.1907143566158989,1.0444970372957916,RMANLOS
-1.1154375672844445,1.13274224533763,RMANLOS
-1.1045874468995422,1.0747929990932266,RMANLOS
-1.0637047876231118,1.0255850998965867,RMANLOS
-1.0410354641633586,1.0870427314619977,RMANLOS
-1.2311723813066668,0.8937650566615429,RMANLOS
-1.0969555710419054,1.0134479959144305,RMANLOS
-1.157191258088938,1.0443635699619125,RMANLOS
-1.0170902235429664,0.9742074761805635,RMANLOS
-1.161636615802035,1.0019465757831696,RMANLOS
-1.1730354964521161,1.0304794165812188,RMANLOS
-1.2812328384188763,1.0450699269512096,RMANLOS
-1.155070013646367,0.9920026860499361,RMANLOS
-1.1016421160918919,1.0040178791693721,RMANLOS
-1.1955147922478493,0.9298521491981343,RMANLOS
-1.0716502168900552,0.9320833491424183,RMANLOS
-1.0193974696854993,1.0834148179935046,RMANLOS
-1.1577083085497497,0.9034179389864935,RMANLOS
-1.1702458308550647,0.9907810158623336,RMANLOS
-1.1983758238609616,0.9870846704360436,RMANLOS
-0.89099808403752,0.9726157132558046,RMANLOS
-1.3301138579580065,1.0634686075287243,RMANLOS
-1.25025494898314,1.1123535199205363,RMANLOS
-1.047128258677991,0.9336535412188817,RMANLOS
-1.1550714929681007,1.0010532747576804,RMANLOS
-1.3242711463864034,0.91716624140889,RMANLOS
-1.265809891070999,0.99077854519048,RMANLOS
-1.1491322526711052,0.8900572420637929,RMANLOS
-1.236268200771478,1.0312770602773027,RMANLOS
-1.095499131359074,0.9182488637394346,RMANLOS
-1.1658355933087423,0.917820205777253,RMANLOS
-1.2460419563390026,0.88476145905311,RMANLOS
-1.0452447372364202,0.9911920237018871,RMANLOS
-1.0639691011788663,0.9389757055813382,RMANLOS
-1.0552823784922243,1.0054026265010754,RMANLOS
-1.1965792915746727,1.0444807061185892,RMANLOS
-1.1533082364238751,0.8988151390243246,RMANLOS
-1.181938504347034,0.9873784068869146,RMANLOS
-1.2962553357263205,0.8232787705012059,RMANLOS
-1.1650414336632755,0.9942594002004297,RMANLOS
-0.9655783345315929,1.0254141250878825,RMANLOS
-1.094966501433866,0.9358503053215215,RMANLOS
-1.1559125612322894,1.0897349502723275,RMANLOS
-0.9797798904152989,1.0686229758124477,RMANLOS
-1.1633463395379906,1.0257321333340443,RMANLOS
-1.1531100124461349,0.9484790636973743,RMANLOS
-1.1445075714351156,0.9748398483973972,RMANLOS
-1.1668892420005568,0.86448724526169,RMANLOS
-1.0472571400612736,1.0410175469316718,RMANLOS
-1.1436747768901931,0.9996853578309376,RMANLOS
-1.1065598060868376,0.9768568604859903,RMANLOS
-1.0548811260730975,0.9944722902740981,RMANLOS
-1.1612709942705794,1.0407793929294584,RMANLOS
-1.1265962932802753,0.9772230493194152,RMANLOS
-1.0946080555183582,1.0072706209960085,RMANLOS
-1.1761713548032826,1.0756965010225599,RMANLOS
-1.095616701185676,1.0523418523553119,RMANLOS
-1.245079979104572,0.9752311022242721,RMANLOS
-1.0669094825000753,0.8280882338975257,RMANLOS
-1.1385411644929047,1.0346756389678466,RMANLOS
-1.1093256807122271,0.9820383760951042,RMANLOS
-1.034579736823024,0.9771280395738856,RMANLOS
-0.9907448018036065,1.0328878327844149,RMANLOS
-0.9805344326984141,1.1077500485181238,RMANLOS
-1.117064450012736,0.8824261846351957,RMANLOS
-1.12210388910875,0.8916423456347748,RMANLOS
-1.1695714443690126,1.0552249965054379,RMANLOS
-1.0833788605940111,0.9720995849493468,RMANLOS
-1.1414761000938536,1.016436692912345,RMANLOS
-1.0484088233324127,0.9488998481359744,RMANLOS
-1.0649988530207557,0.9791169110394162,RMANLOS
-0.9576712455563761,1.087252282374783,RMANLOS
-1.1358751635941524,1.058634492564682,RMANLOS
-1.0326895619224492,1.0664852878338946,RMANLOS
-1.161086234627188,0.9623297016789735,RMANLOS
-1.0125186261074852,0.9821812845835599,RMANLOS
-1.2063706936844345,0.93842444711123,RMANLOS
-1.0688720092321387,1.0808876724851284,RMANLOS
-1.1730367403767,1.0434853510483417,RMANLOS
-1.0030724314023844,0.9847889797710038,RMANLOS
-1.0297762851232013,0.9243862762137969,RMANLOS
-1.0594597054536674,0.9627020648092721,RMANLOS
-1.1055381957406027,0.9601374561481102,RMANLOS
-1.164850098684469,1.0387104967291032,RMANLOS
-1.116311829096652,0.9528365818436441,RMANLOS
-1.0937044652395456,0.8282005024567705,RMANLOS
-1.180738642986549,0.9855161142344044,RMANLOS
-1.1196455351128656,0.9275598535324004,RMANLOS
-1.116315495909491,0.9764319795640409,RMANLOS
-1.0769367118211008,1.0324463681764007,RMANLOS
-1.1391715162182305,1.060912106795681,RMANLOS
-1.1409695120434449,1.0013178749218492,RMANLOS
-1.0955930765982769,0.8504879948399029,RMANLOS
-1.0591760385380415,0.9679488920977706,RMANLOS
-1.1465017381655422,0.9901803531078084,RMANLOS
-0.9569637059042893,0.8825575607649102,RMANLOS
-1.1877328139548036,1.1212059363246618,RMANLOS
-1.1006564958476461,1.0038813564791966,RMANLOS
-1.1172714321371673,0.8637434097792746,RMANLOS
-1.050059769303601,1.02911254657088,RMANLOS
-1.0751818043736312,1.0321631079473823,RMANLOS
-1.2083121495959446,1.0116085381373576,RMANLOS
-1.0396621532842476,0.994934000369871,RMANLOS
-1.1526508909923348,1.0767669159903919,RMANLOS
-0.9243969401067829,1.060875157153228,RMANLOS
-1.2688807588242843,0.9236474775098761,RMANLOS
-1.0826263852431819,1.010009239853491,RMANLOS
-1.1088070401538315,1.040517882081806,RMANLOS
-1.112661942128863,0.9438030708339759,RMANLOS
-1.0162853171415038,1.0363998356214836,RMANLOS
-1.0696893510118484,0.9730749112266538,RMANLOS
-0.9860325754245857,0.9967869956708393,RMANLOS
-1.0868291324719068,0.8639591653773516,RMANLOS
-1.0931794944249777,0.8957507895448625,RMANLOS
-1.0889583384573929,0.9932129931180147,RMANLOS
-1.1094162712442874,0.9169289669767241,RMANLOS
-1.0271995659300663,0.9411028468127252,RMANLOS
-1.112255509824308,1.0580900200325416,RMANLOS
-1.060422513063264,1.0157858528824981,RMANLOS
-1.1223261755520457,0.9674425910164981,RMANLOS
-1.1285724392042797,0.9999352350467162,RMANLOS
-1.0471669931895784,0.8921174024790609,RMANLOS
-1.0918289883343162,1.0588466917613724,RMANLOS
-1.0754492893348953,0.9276783371786417,RMANLOS
-1.0458262777658782,0.9823068237647106,RMANLOS
-1.0285765789413237,0.9111533880413816,RMANLOS
-1.058339675805246,0.9753955692120083,RMANLOS
-0.8759808653239685,0.9140595439830876,RMANLOS
-1.0580432136633697,0.9327090531056977,RMANLOS
-0.9926718714569267,1.1190168420295026,RMANLOS
-1.1663823004531462,1.0642978862896557,RMANLOS
-1.0153473195965923,0.9067862629295963,RMANLOS
-1.0947577638804225,1.0306217425510473,RMANLOS
-0.9277204690887053,0.9762565420230285,RMANLOS
-1.0330376477068532,1.0419678950999647,RMANLOS
-1.037914916125302,1.0782867133706864,RMANLOS
-0.9601834145008721,0.9989410549256283,RMANLOS
-1.0058967432483905,0.951721157693709,RMANLOS
-1.028894823699423,0.8380705493613348,RMANLOS
-1.0553058812268836,0.9329900123861905,RMANLOS
-1.0380979758814115,0.9331214151273765,RMANLOS
-0.9465815689088727,0.8762957721193096,RMANLOS
-1.0781871588122427,0.9942744361312872,RMANLOS
-0.9735556988503205,0.9775474559412759,RMANLOS
-1.0088698750623826,1.0661895002029869,RMANLOS
-0.982720173573889,0.9223504018563268,RMANLOS
-0.9297939964066624,0.9280558509322562,RMANLOS
-1.0414200890656438,0.8638448045375153,RMANLOS
-1.098352880848161,1.0567899207199511,RMANLOS
-0.9986869507905993,0.9607593009576956,RMANLOS
-1.0568587123009432,0.8920251475379646,RMANLOS
-1.11207216166012,1.0446989883141498,RMANLOS
-1.0322989750241034,0.9179986101707812,RMANLOS
-1.0394600702802361,0.8816062031337175,RMANLOS
-1.1120014337534294,1.103714651839028,RMANLOS
-1.0233550465648333,0.9349095486785512,RMANLOS
-1.0855524348263141,1.0329499499616042,RMANLOS
-0.9836761873962954,0.8102883468395558,RMANLOS
-0.9114050165832209,0.961888515451925,RMANLOS
-1.0234900037512502,0.9480367775914926,RMANLOS
-1.0492570035205733,0.9587678047385162,RMANLOS
-0.9357060752872468,0.971751658870143,RMANLOS
-0.963484564621561,0.871456954535006,RMANLOS
-0.8822915380071268,0.7957595482250205,RMANLOS
-0.9987147641873597,0.8813086658102204,RMANLOS
-1.0983302523407876,0.837756986990076,RMANLOS
-1.060820481983967,0.9100023122746628,RMANLOS
-1.080212531673666,0.8586813519877272,RMANLOS
-1.1656495144113483,0.8478983745138639,RMANLOS
-1.007865908002738,0.8658463595801839,RMANLOS
-0.8169211329099147,0.8254773456044113,RMANLOS
-1.0887670981367754,0.9369586568124679,RMANLOS
-1.074556183408498,0.9931868235991758,RMANLOS
-1.0104150772884233,0.9911242964270456,RMANLOS
-1.150679608874007,0.9212047205010873,RMANLOS
-1.056167178431112,0.8740713702149656,RMANLOS
-1.001362982032187,0.8995639735176976,RMANLOS
-0.9400627208595402,0.7574397247674937,RMANLOS
-1.0816260715251453,0.7060639394387208,RMANLOS
-0.8997939906044262,0.8304653538250758,RMANLOS
-1.144507167045035,0.9676645887823568,RMANLOS
-0.8531972512531538,0.7541474119632324,RMANLOS
-1.044195376024376,0.7368234640868644,RMANLOS
-1.0115253671799167,0.7128060529265048,RMANLOS
-1.0761489499709336,0.8628572916853318,RMANLOS
-0.8915652148331289,0.8888536310128728,RMANLOS
-0.9266669644098317,0.7405563119350508,RMANLOS
-0.8606214824078511,0.7573793824075977,RMANLOS
-0.9272853530372389,0.9271408294595737,RMANLOS
-0.9961097340236749,0.8964792474809904,RMANLOS
-0.9219216715775358,0.8706195510475107,RMANLOS
-1.0876962678137774,0.9076483077912888,RMANLOS
-1.0894604045497218,0.7170918526039047,RMANLOS
-0.8914279745760197,1.0597478478284366,RMANLOS
-0.952905421296694,0.7949013486151111,RMANLOS
-0.9438059256926027,0.930545563109096,RMANLOS
-0.9153386655069267,0.7839996834377418,RMANLOS
-0.9989903035060038,0.7667482756834961,RMANLOS
-0.992788618370571,0.7776109140316517,RMANLOS
-0.9709471797597607,0.7797831110651008,RMANLOS
-1.1697903994720689,0.8679899922493385,RMANLOS
-0.9023804603294985,0.7309190913845535,RMANLOS
-1.060125064861589,0.7920636464695174,RMANLOS
-0.9177011114664336,0.8178728334899158,RMANLOS
-0.9355853792558769,0.8626765820814528,RMANLOS
-1.0680504082985594,0.8438285578354572,RMANLOS
-0.897628214181332,0.8671656346138762,RMANLOS
-0.9943608091267914,0.8471993949873354,RMANLOS
-0.8474369464831544,0.7630807195946384,RMANLOS
-0.9712975639577816,0.8298721891552742,RMANLOS
-0.9268787206672051,0.7618903515729126,RMANLOS
-0.9391498786941352,0.7813731617408741,RMANLOS
-0.996934105351039,0.8551423596142541,RMANLOS
-0.8864825978825925,0.7903229308615226,RMANLOS
-0.867172973874457,0.7220123672675847,RMANLOS
-0.9298086134648301,0.8323061704638395,RMANLOS
-1.0079836765310588,0.7800524918721177,RMANLOS
-1.0240130627643007,0.7262706363066088,RMANLOS
-0.9477810036991008,0.8320887430624639,RMANLOS
-1.0578896147705101,0.7535158788893322,RMANLOS
-0.9982102822560883,0.7355659957274008,RMANLOS
-0.9762102786086754,0.8194041358305945,RMANLOS
-0.9118202152797403,0.7608019615166177,RMANLOS
-1.0047293952300203,0.680805858284253,RMANLOS
-0.938359374020295,0.7376665923317343,RMANLOS
-0.9738344538738505,0.7445812234187326,RMANLOS
-0.983505681055841,0.7874281580051793,RMANLOS
-0.8145802425773923,0.7304763596858339,RMANLOS
-0.8883234279935075,0.7130532469040936,RMANLOS
-0.9401740643487204,0.6972748156576958,RMANLOS
-0.8509696766249087,0.5312458920735394,RMANLOS
-0.8894911048931582,0.6211884555960445,RMANLOS
-0.8533763517469877,0.7046451877488369,RMANLOS
-0.875231520603974,0.763418845207704,RMANLOS
-0.9129958976082931,0.7929085914623163,RMANLOS
-0.9453383843993346,0.5696261026286193,RMANLOS
-0.7641976918647384,0.7291577739818585,RMANLOS
-0.9259658289202664,0.5364317073361042,RMANLOS
-0.9234727178891761,0.6680301208004545,RMANLOS
-0.9070410503539692,0.6994921351453472,RMANLOS
-0.8919188046193861,0.6470113456875783,RMANLOS
-0.8735183286200799,0.6307083614613911,RMANLOS
-0.9510855448438803,0.763554764016043,RMANLOS
-0.9178428555732818,0.7092193378095373,RMANLOS
-0.8305854629199494,0.7872274140103022,RMANLOS
-0.8434238125146635,0.5249290142363642,RMANLOS
-0.7937094299452101,0.7798572255249148,RMANLOS
-0.8193029696473242,0.6433042545100905,RMANLOS
-0.9009619958076218,0.6849848116515254,RMANLOS
-0.8875676457675267,0.5490875175028352,RMANLOS
-0.42127834111297174,0.6339001921300134,UMALOS
-0.38263818428735885,0.6532820289673558,UMALOS
-0.4103532406950271,0.6845110043247838,UMALOS
-0.38499323303342525,0.729447369075734,UMALOS
-0.35681074405858676,0.6166474993331735,UMALOS
-0.2763070769230279,0.6393936375891672,UMALOS
-0.3443047643134166,0.7282239348927753,UMALOS
-0.3263702226552127,0.6240073375485776,UMALOS
-0.29238543896028063,0.5672962173147246,UMALOS
-0.33793907470728124,0.7562128033625962,UMALOS
-0.295991535590203,0.63609714456955,UMALOS
-0.3846324512602124,0.6753657727851553,UMALOS
-0.25357871892146877,0.5794246688506676,UMALOS
-0.3549114306591069,0.6098672320838721,UMALOS
-0.34196319409197357,0.6180646463699341,UMALOS
-0.41108942727706294,0.814042207362891,UMALOS
-0.2872159136538432,0.5992966248348912,UMALOS
-0.23259165071201127,0.5919551979659041,UMALOS
-0.2733005595033613,0.7013526992207577,UMALOS
-0.20812945890801018,0.6642609477803347,UMALOS
-0.12598042836636125,0.7056872410516694,UMALOS
-0.36411846319473523,0.7048951135984886,UMALOS
-0.29151478751898885,0.6051006877711047,UMALOS
-0.2090683534363085,0.6769549447049592,UMALOS
-0.1927305287740177,0.6056521420499521,UMALOS
-0.2725250935562254,0.5790558184687303,UMALOS
-0.13073692894929922,0.7943269847863533,UMALOS
-0.16219333076494796,0.9068924461016217,UMALOS
-0.15594838244795045,0.765478474557557,UMALOS
-0.2748841897247566,0.6409280079107975,UMALOS
-0.2570032921807804,0.7661607350975214,UMALOS
-0.16680610383872096,0.7747396641107405,UMALOS
-0.09917745877884557,0.6481519681321697,UMALOS
-0.20005017073394057,0.8480317538082829,UMALOS
-0.0964729055496678,0.6672380067578445,UMALOS
-0.13348647831301996,0.7780055883694255,UMALOS
-0.16666691854856844,0.7927726961210023,UMALOS
-0.14601097301917496,0.8160448968675541,UMALOS
-0.22655345653061598,0.6950232844049669,UMALOS
-0.1897335503912943,0.7087384639102456,UMALOS
-0.04773399397191762,0.8783111742891682,UMALOS
-0.18193846352678628,0.8218390318823638,UMALOS
-0.08805043009139812,0.8449798049483778,UMALOS
-0.16670155930850314,0.9167357478396287,UMALOS
-0.12184350053562047,0.7196057126885209,UMALOS
-0.23467361134029877,0.9025252974422712,UMALOS
-0.1875796345401156,0.8269267286384333,UMALOS
-0.101388942016187,0.9417128093405019,UMALOS
-0.12338387155709322,0.8575700872504599,UMALOS
-0.08511952660006308,0.9637724269800075,UMALOS
0.06010238385155443,0.8766460079744444,UMALOS
-0.002622147054949772,0.8876954962548274,UMALOS
-0.10061309252770718,0.9236742361005676,UMALOS
-0.04932984683489146,0.8514332049898928,UMALOS
-0.15320782047268086,1.0617517728969617,UMALOS
-0.11170244491371362,0.9380567734235524,UMALOS
-0.013371674140359661,0.8589628517549629,UMALOS
-0.03023801418101015,0.8834589852566022,UMALOS
-0.058580733079675956,1.0295169995872206,UMALOS
-0.0352578951282214,1.0093760614195941,UMALOS
-0.13596687376880434,0.9429192551551777,UMALOS
0.06744198457906503,1.0056286024570267,UMALOS
0.0660516345424948,0.9934097083834896,UMALOS
0.02782709172850062,1.0200591590708303,UMALOS
-0.04492990200384593,1.043531993342093,UMALOS
0.12141790659292677,1.0892960785696988,UMALOS
-0.2066100790245149,1.1203515764651462,UMALOS
0.12554657749127685,1.0780539595243266,UMALOS
0.08294840865821718,1.0504896733675617,UMALOS
0.0251619972489069,0.9094520485966923,UMALOS
0.052420066034304186,1.2176385097677511,UMALOS
0.049979052884591126,1.1451881484704167,UMALOS
-0.15521019446347867,1.170663959027987,UMALOS
0.01807237331637386,1.1032519853064757,UMALOS
-0.06473180356509,1.1370641344029455,UMALOS
-0.08447743985623478,1.2262272072045644,UMALOS
0.08223554670302927,1.113819289885177,UMALOS
0.030993176325060767,1.127545662259647,UMALOS
0.04180991839253051,1.1827319716405442,UMALOS
-0.08738752687406229,1.3317671115473753,UMALOS
0.020618506185472757,1.40480927777373,UMALOS
0.04135895816147134,1.2186207858984228,UMALOS
0.11236658869918703,1.3156963797768808,UMALOS
0.11070402575559236,1.2955933808610787,UMALOS
0.07959643991453326,1.310717007877865,UMALOS
-0.09144485914801082,1.3114289715822103,UMALOS
0.0851666278322239,1.3106056799202643,UMALOS
0.14774884846415692,1.2056168043658069,UMALOS
0.01079820552068965,1.335409197832589,UMALOS
0.13012536372110933,1.2953998705827316,UMALOS
